retailer,name,brand,package_size,instore_price,instore_was_price,online_price,online_was_price,save_percent,category_original,category_std
Woolworth,Monster Energy Ultra Multipack Cans 500mL x 4 pack,Monster,500mL x 4 pack,16.0,16.0,16.0,16.0,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Energy Juice Mango Loco 500mL x 4 pack,Monster,500mL x 4 pack,16.0,16.0,16.0,16.0,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Energy Ultra Strawberry Dreams 500mL x 4 pack,Monster Energy,500mL x 4 pack,16.0,16.0,16.0,16.0,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Monster Energy Zero Sugar Cans 500mL x 4 pack,Monster Energy,500mL x 4 pack,16.0,16.0,16.0,16.0,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Vittoria Coffee Bags Italian 20 pack,Vittoria,20 pack,16.0,16.0,16.0,16.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Illy Ground Coffee Espresso 250g,Illy,250g,16.0,18.0,16.0,18.0,0.1111111111111111,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Coffee Bags Espresso 20 pack,Vittoria,20 pack,16.0,16.0,16.0,16.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Vittoria Coffee Bags Mountain Grown 20 pack,Vittoria,20 pack,16.0,16.0,16.0,16.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Vittoria Black Valley Coffee Bags Extra Strong 20 pack,Vittoria,20 pack,16.0,16.0,16.0,16.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Vittoria Coffee Bags Long Black 20 pack,Vittoria,20 pack,16.0,16.0,16.0,16.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Brown Brothers Zero Moscato 750mL,Brown Brothers,750mL,16.0,16.0,16.0,16.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Lavazza Tales Of Italy Eternal Roma Ground Coffee 250g,Lavazza,250g,16.0,16.0,16.0,16.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Lavazza Tales of Italy Alluring Napoli Ground Coffee 250g,Lavazza,250g,16.0,16.0,16.0,16.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Brown Brothers Zero Alcohol Sauvignon Blanc 750mL,Brown Brothers,750mL,16.0,16.0,16.0,16.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Brown Brothers Zero Alcohol Dry Rose 750mL,Brown Brothers,750mL,16.0,16.0,16.0,16.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Brown Brothers Zero Alcohol Pinot Grigio 750mL,Brown Brothers,750mL,16.0,16.0,16.0,16.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,International Roast Instant Coffee 500g,International Roast,500g,15.5,15.5,15.5,15.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Moccona Freeze Dried Instant Coffee Classic Decaffeinated 100g,Moccona,100g,15.5,15.5,15.5,15.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Moccona Freeze Dried Instant Coffee Specialty Blend Indulgence 100g,Moccona,100g,15.5,15.5,15.5,15.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Red Bull Energy Drink 473mL x 4 pack,Red Bull,473mL x 4 pack,15.0,18.75,15.0,18.75,0.2,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Brewdog Alcohol Free Cerveza Especial 375mL x 4 pack,Brewdog,375mL x 4 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Brewdog Alcohol Free Punk AF Pale Ale Cans 375mL x 4 pack,Brewdog,375mL x 4 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Coca-Cola Mini Zero Sugar 250mL x 15 pack,Coca-Cola,250mL x 15 pack,15.0,15.0,15.0,15.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Coca-Cola Mini Classic 250mL x 15 pack,Coca-Cola,250mL x 15 pack,15.0,15.0,15.0,15.0,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Vittoria Freeze Dried Instant Coffee Classic 100g,Vittoria,100g,15.0,15.0,15.0,15.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Asahi Super Dry 0% Non Alcoholic Beer Glass Bottles Multipack 330mL x 6 pack,Asahi,330mL x 6 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Ito En Organic Matcha Green Tea Powder 12 pack,Ito En,12 pack,15.0,15.0,15.0,15.0,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Robert Timms Premium Full-Bodied Granulated Coffee 200g,Robert Timms,200g,15.0,15.0,15.0,15.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Lavazza Delizioso A Modo Mio Coffee Pods 16 pack,Lavazza,16 pack,15.0,15.0,15.0,15.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Dilmah Extra Strength Tea Bags 200 pack,Dilmah,200 pack,15.0,15.0,15.0,15.0,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Heineken Zero Bottles 330mL x 6 pack,Heineken,330mL x 6 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Lavazza Intenso A Modo Mio Coffee Pods 16 pack,Lavazza,16 pack,15.0,15.0,15.0,15.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Freeze Dried Instant Coffee Italian 100g,Vittoria,100g,15.0,15.0,15.0,15.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Vittoria Freeze Dried Instant Coffee Mountain Grown 100g,Vittoria,100g,15.0,15.0,15.0,15.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Naked Life Non Alcoholic Classic Gin & Tonic 250mL x 4 pack,Naked Life,250mL x 4 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Soft Drink
Woolworth,Vittoria Freeze Dried Instant Coffee Latte 100g,Vittoria,100g,15.0,15.0,15.0,15.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Naked Life Non Alcoholic Italian Spritz 250mL x 4 pack,Naked Life,250mL x 4 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Naked Life Non Alcoholic Margarita 250mL x 4 pack,Naked Life,250mL x 4 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Naked Life Non Alcoholic Mojito Cocktail Cans 250mL x 4 pack,Naked Life,250mL x 4 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Ovaltine Sleep Chocolate 400g,Ovaltine,400g,15.0,15.0,15.0,15.0,0.0,"[""Flavoured Milk""]",Milk
Woolworth,The Espresso Club Rich Strong Blend 400g,The Espresso Club,400g,15.0,15.0,15.0,15.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,The Espresso Club Smooth Medium Blend Coffee 400g,The Espresso Club,400g,15.0,15.0,15.0,15.0,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Naked Life Passion Martini Non-Alcoholic Cocktail 250mL x 4 pack,Naked Life,250mL x 4 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Juice
Woolworth,Naked Life Pink Paloma Non-Alcoholic Cocktail 250mL x 4 pack,Naked Life,250mL x 4 pack,15.0,15.0,15.0,15.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Golden Circle Fruit Drinks Lunch Box Poppers Multipack Golden Pash 250mL x 24 pack,Golden Circle,250mL x 24 pack,14.9,14.9,14.9,14.9,0.0,"[""Drinks"",""Cordials, Juices & Iced Teas""]",Tea
Woolworth,Red Bull Energy Drink Cans 250mL x 8 pack,Red Bull,250mL x 8 pack,14.7,21.0,14.7,21.0,0.3,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Red Bull Energy Drink Sugar Free Cans 250mL x 8 pack,Red Bull,250mL x 8 pack,14.7,21.0,14.7,21.0,0.3,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Suntory Boss Coffee Iced Latte Cans 237mL x 4 pack,Suntory,237mL x 4 pack,14.7,14.7,14.7,14.7,0.0,"[""Milk"",""Chilled Drinks""]",Coffee
Woolworth,Suntory Boss Coffee Iced Vanilla Latte Cans 237mL x 4 pack,Suntory,237mL x 4 pack,14.7,14.7,14.7,14.7,0.0,"[""Flavoured Milk"",""Milk"",""Chilled Drinks""]",Coffee
Woolworth,Nescafe Blend 43 Instant Coffee Jar 150g,Nescafe,150g,14.5,14.5,14.5,14.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Moccona Freeze Dried Instant Coffee Classic Medium Roast 100g,Moccona,100g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Nescafe Blend 43 Smooth & Creamy Instant Coffee Jar 140g,Nescafe,140g,14.5,14.5,14.5,14.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Gold Decaf Soluble Instant Coffee 100g,Nescafe,100g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Devondale Full Cream Long Life Milk Powder UHT 1kg,Devondale,1kg,14.5,14.5,14.5,14.5,0.0,"[""Long Life Milk""]",Milk
Woolworth,Nescafe Gold Original Soluble Instant Coffee Jar 100g,Nescafe,100g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Moccona Freeze Dried Instant Coffee Caramel 95g,Moccona,95g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Nescafe Gold Green Blend Soluble Instant Coffee 100g,Nescafe,100g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Nescafe Gold Short Black Soluble Instant Coffee 100g,Nescafe,100g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Moccona Freeze Dried Instant Coffee Hazelnut 95g,Moccona,95g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Nescafe Gold Smooth Soluble Instant Coffee 90g,Nescafe,90g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Moccona Freeze Dried Instant Coffee Classic Dark Roast 100g,Moccona,100g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,T2 Tea English Breakfast Black Tea Bags 25 pack,T2 Tea,25 pack,14.5,14.5,14.5,14.5,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Vittoria Italian Ground 200g,Vittoria,200g,14.5,14.5,14.5,14.5,0.0,"[""Tea & Coffee"",""Coffee""]",Tea
Woolworth,T2 Tea Lemongrass & Ginger Teabag 25 pack,T2 Tea,25 pack,14.5,14.5,14.5,14.5,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,T2 Tea Just Peppermint Herbal Tisane Bags 25 pack,T2 Tea,25 pack,14.5,14.5,14.5,14.5,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Powerade Isotonic Mountain Blast Powder 500g,Powerade,500g,14.3,14.3,14.3,14.3,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Powerade Isotonic Berry Ice Powder 500g,Powerade,500g,14.3,14.3,14.3,14.3,0.0,"[""Sports & Energy Drinks""]",Juice
Woolworth,Honest to Goodness Natural Brewers Yeast 350g,Honest to Goodness,350.0G,14.25,14.25,14.25,14.25,0.0,"[""Home Brew"",""Everyday Market"",""Pantry""]",Other drinks
Woolworth,Great Northern Brewing Co Non Alcoholic Beer Cans Multipack 375mL x 6 pack,Great Northern Brewing Co,375mL x 6 pack,13.7,13.7,13.7,13.7,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Twinings English Breakfast Tea Bags 100 pack,Twinings,100 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Pure Peppermint Tea Bags 80 pack,Twinings,80 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Twinings Pure Green Tea Bags 100 pack,Twinings,100 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Twinings English Breakfast Extra Strong Tea Bags 80 pack,Twinings,80 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Tea Bags Lemon & Ginger 80 pack,Twinings,80 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Earl Grey Tea Bags 100 pack,Twinings,100 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Pure Camomile Tea Bags 80 pack,Twinings,80 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Twinings English Breakfast Tea Bags Decaffeinated 80 pack,Twinings,80 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Australian Afternoon Tea Bags 100 pack,Twinings,100 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Irish Breakfast Tea Bags 100 pack,Twinings,100 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Nescafe Decaf Blend 43 Instant Coffee 150g,Nescafe,150g,13.5,13.5,13.5,13.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Twinings Lady Grey Tea Bags 100 pack,Twinings,100 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings French Earl Grey 80 pack,Twinings,80 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Assam Bold Black Tea Bags 80 pack,Twinings,80 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Chai Vanilla Tea Bags 80 pack,Twinings,80 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Twinings Morning Tea Bags 100 pack,Twinings,100 pack,13.5,13.5,13.5,13.5,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Naked Life Sparkling Limoncello Spritz Non Alcoholic 750mL,Naked Life,750mL,13.5,13.5,13.5,13.5,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Bridge Road Brewers Free Time Alcohol Free Pale Ale Cans 355mL x 4 pack,Bridge Road Brewers,355mL x 4 pack,13.5,13.5,13.5,13.5,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Symington's Instant Dandelion Tea No Caffeine 250g,Symington's,250g,13.2,13.2,13.2,13.2,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Sacred Grounds Breezy Blend Ground Coffee 200g,Sacred Grounds,200g,13.1,17.0,13.1,17.0,0.2294117647058823,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Sacred Grounds Groover Blend Ground Coffee 200g,Sacred Grounds,200g,13.1,17.0,13.1,17.0,0.2294117647058823,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Moccona Coffee Sachets Cappuccino 30 pack,Moccona,30 pack,13.0,13.0,13.0,13.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Moccona Coffee Sachets Strong Cappuccino 30 pack,Moccona,30 pack,13.0,13.0,13.0,13.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Lindt Hot Chocolate Flakes Milk 210g,Lindt,210g,13.0,13.0,13.0,13.0,0.0,"[""Flavoured Milk""]",Milk
Woolworth,Moccona Coffee Sachets Latte 30 pack,Moccona,30 pack,13.0,13.0,13.0,13.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Moccona Coffee Sachets Caramel Latte 30 pack,Moccona,30 pack,13.0,13.0,13.0,13.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Arkadia Chai Tea Spice Sachets 20 pack,Arkadia,20 pack,13.0,13.0,13.0,13.0,0.0,"[""Tea & Coffee"",""Tea""]",Tea
Woolworth,Moccona Coffee Sachets Double Shot Latte 30 pack,Moccona,30 pack,13.0,13.0,13.0,13.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,V Energy Green Cans 330mL x 6 pack,V Energy,330mL x 6 pack,12.8,12.8,12.8,12.8,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Heaps Normal Quiet XPA Cans 375mL x 4 pack,Heaps Normal,375mL x 4 pack,12.8,12.8,12.8,12.8,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Heaps Normal Another Lager 375mL x 4 pack,Heaps Normal,375mL x 4 pack,12.8,12.8,12.8,12.8,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Noot Non Alcoholic Cocktail Limoncello Spritz 250mL x 4 pack,Noot,250mL x 4 pack,12.5,14.5,12.5,14.5,0.1379310344827586,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Noot Non Alcoholic Cocktail Watermelon Margarita 250mL x 4 pack,Noot,250mL x 4 pack,12.5,14.5,12.5,14.5,0.1379310344827586,"[""Low & Non Alcoholic Drinks""]",Juice
Woolworth,Red Bull Energy Drink 250mL x 4 pack,Red Bull,250mL x 4 pack,12.5,12.5,12.5,12.5,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Woolworths Lightly Sparkling Spring Water 500mL x 20 pack,Woolworths,500mL x 20 pack,12.5,12.5,12.5,12.5,0.0,"[""Water""]",Water
Woolworth,Fever-Tree Mediterranean Tonic Cans 150mL x 8 pack,Fever-Tree,150mL x 8 pack,12.5,12.5,12.5,12.5,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Fever-Tree Indian Tonic Water Cans 150mL x 8 pack,Fever-Tree,150mL x 8 pack,12.5,12.5,12.5,12.5,0.0,"[""Soft Drinks""]",Soft Drink
Woolworth,Red Bull Energy Drink Sugar Free 250mL x 4 pack,Red Bull,250mL x 4 pack,12.5,12.5,12.5,12.5,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Noot Non Alcoholic Cocktail Cans Ginger Mule 250mL x 4 pack,Noot,250mL x 4 pack,12.5,14.5,12.5,14.5,0.1379310344827586,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Nescafe Cappuccino Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Cappuccino Strong Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Caramel Latte Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Vanilla Latte Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Hazelnut Latte Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Red Bull Energy Drink Zero 250mL x 4 pack,Red Bull,250mL x 4 pack,12.5,12.5,12.5,12.5,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Nescafe Mocha Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Red Bull Sugarfree Energy Drink Berry Edition 250mL x 4 pack,Red Bull,250mL x 4 pack,12.5,12.5,12.5,12.5,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Nescafe Cappuccino Decaf Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Celestial Sleepy Time Herbal Tea Bags 40 pack,Celestial,40 pack,12.5,12.5,12.5,12.5,0.0,"[""Tea"",""Tea & Coffee""]",Tea
Woolworth,Nescafe Cappuccino Skim Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe 98% Sugar Free Caramel Latte Coffee Sachets 26 pack,Nescafe,26 pack,12.5,12.5,12.5,12.5,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Bean Ground & Drunk Ground Coffee Organic Fairtrade Decaff 250g,Bean Ground & Drunk,250g,12.5,12.5,12.5,12.5,0.0,"[""Tea & Coffee"",""Coffee""]",Coffee
Woolworth,Red Bull Energy Drink Blue Edition 250mL x 4 pack,Red Bull,250mL x 4 pack,12.5,12.5,12.5,12.5,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Frantelle Australian Still Spring Water Bottles Multipack 600mL x 24 pack,Frantelle,600mL x 24 pack,12.0,12.0,12.0,12.0,0.0,"[""Water"",""Drinks""]",Water
Woolworth,Coca-Cola Zero Sugar Soft Drink Mini Bottles 300mL x 12 pack,Coca-Cola,300mL x 12 pack,12.0,20.0,12.0,20.0,0.4,"[""Healthier Lunch Box"",""Soft Drinks""]",Soft Drink
Woolworth,Coca-Cola Classic Soft Drink Mini Bottles 300mL x 12 pack,Coca-Cola,300mL x 12 pack,12.0,20.0,12.0,20.0,0.4,"[""Soft Drinks""]",Soft Drink
Woolworth,Sprite Zero Sugar Lemonade Soft Drink Mini Bottles 300mL x 12 pack,Sprite,300mL x 12 pack,12.0,20.0,12.0,20.0,0.4,"[""Soft Drinks""]",Soft Drink
Woolworth,Sprite Lemonade 300mL x 12 pack,Sprite,300mL x 12 pack,12.0,20.0,12.0,20.0,0.4,"[""Soft Drinks""]",Soft Drink
Woolworth,Coca-Cola Zero Sugar Zero Caffeine Soft Drink Mini Bottles 300mL x 12 pack,Coca-Cola,300mL x 12 pack,12.0,20.0,12.0,20.0,0.4,"[""Soft Drinks""]",Soft Drink
Woolworth,Fanta Raspberry Bottles 300mL x 12 pack,Fanta,300mL x 12 pack,12.0,20.0,12.0,20.0,0.4,"[""Soft Drinks""]",Juice
Woolworth,Milo Protein Chocolate Malt Powder Hot or Cold Drink 440g,Milo,440g,12.0,12.0,12.0,12.0,0.0,"[""Flavoured Milk""]",Sport & Energy
Woolworth,Robert Timms Premium Espresso Granulated Coffee 200g,Robert Timms,200g,12.0,15.0,12.0,15.0,0.2,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Milo Restore Overnight Chocolate Malt Powder Hot Drink 440g,Milo,440g,12.0,12.0,12.0,12.0,0.0,"[""Flavoured Milk""]",Milk
Woolworth,Nescafe Dolce Gusto Americano Rich Aroma Coffee Pods 16 pack,Nescafe,16 pack,12.0,12.0,12.0,12.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Dolce Gusto Cappuccino Coffee Pods 16 pack,Nescafe,16 pack,12.0,12.0,12.0,12.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nudie Nothing But Apples Cloudy Juice 3L,Nudie,3L,12.0,12.0,12.0,12.0,0.0,"[""Cordials, Juices & Iced Teas"",""Drinks""]",Juice
Woolworth,Nescafe Dolce Gusto Cafe Au Lait Coffee Pods 16 pack,Nescafe,16 pack,12.0,12.0,12.0,12.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Nescafe Dolce Gusto Flat White Coffee Pods 16 pack,Nescafe,16 pack,12.0,12.0,12.0,12.0,0.0,"[""Coffee"",""Tea & Coffee""]",Coffee
Woolworth,Gordon's Alcohol Free Premium Pink With Soda Cans 250mL x 4 pack,Gordon's,250mL x 4 pack,12.0,12.0,12.0,12.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Level Lemonade Original Cans 300mL x 4 pack,Level,300mL x 4 pack,12.0,12.0,12.0,12.0,0.0,"[""Sports & Energy Drinks""]",Soft Drink
Woolworth,Gordon's Non-Alcoholic Premium Pink & Soda Cans 250mL x 4 pack,Gordon's,250mL x 4 pack,12.0,12.0,12.0,12.0,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,4 Pines Ultra Low Alcohol 0.5% Beer Cans Multipack 375mL x 4 pack,4 Pines,375mL x 4 pack,11.9,11.9,11.9,11.9,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,V Original Guarana Energy Drink 250mL x 4 pack,V,250mL x 4 pack,11.75,11.75,11.75,11.75,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,V Energy Sugar Free 250mL x 4 pack,V Energy,250mL x 4 pack,11.75,11.75,11.75,11.75,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,V Energy Blue 250mL x 4 pack,V Energy,250mL x 4 pack,11.75,11.75,11.75,11.75,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,V Energy Refresh Pineapple & Watermelon Zero Sugar Cans 250mL x 4 pack,V Energy,250mL x 4 pack,11.75,11.75,11.75,11.75,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,V Refresh Blackcurrant & Yuzu Energy Drink 250mL x 4 pack,V,250mL x 4 pack,11.75,11.75,11.75,11.75,0.0,"[""Sports & Energy Drinks""]",Sport & Energy
Woolworth,Milo Malt Chocolate Drinking Powder Hot or Cold Refill Pack 730g,Milo,730g,11.5,11.5,11.5,11.5,0.0,"[""Flavoured Milk""]",Milk
Woolworth,Edenvale Non Alcoholic Wine Shiraz 750mL,Edenvale,750mL,11.5,11.5,11.5,11.5,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Edenvale Non Alcoholic Wine Sparkling Cuvee 750mL,Edenvale,750mL,11.5,11.5,11.5,11.5,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
Woolworth,Edenvale Non Alcoholic Wine Chardonnay 750mL,Edenvale,750mL,11.5,11.5,11.5,11.5,0.0,"[""Low & Non Alcoholic Drinks""]",Non/Low Alcoholic
